timestamp,symbol,timeframe,direction,confidence_label,confidence_pct,confidence_display,score,patterns,divergences,trend,price,duration_candles,duration_minutes,mtf_ok
2025-11-14 20:45:53,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,Divergencia MACD Alcista,LATERAL,31257.457169,10,50,True
2025-11-14 20:45:53,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,28660.411491,2,6,True
2025-11-14 20:45:53,ETHUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,28194.362712,2,10,True
2025-11-14 20:46:13,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,Divergencia MACD Alcista,LATERAL,30703.63292,10,30,True
2025-11-14 20:46:13,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,32149.162178,10,50,True
2025-11-14 20:46:13,SOLUSDT,3m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,30967.32326,2,6,True
2025-11-14 20:46:13,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,31566.278469,2,10,True
2025-11-14 20:46:34,GBPJPY,3m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,160.552424,10,30,True
2025-11-14 20:46:34,GBPJPY,5m,CALL,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,160.380066,10,50,True
2025-11-14 20:47:14,BTCUSDT,3m,PUT,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,28834.95768,10,30,True
2025-11-14 20:47:14,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,Divergencia MACD Bajista,LATERAL,33739.441893,4,20,True
2025-11-14 20:47:14,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,28739.485582,4,12,True
2025-11-14 20:47:14,SOLUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,33062.531346,1,5,True
2025-11-14 20:47:54,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,29262.81651,6,18,True
2025-11-14 20:47:54,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,31223.304884,10,50,True
2025-11-14 20:48:15,GBPJPY,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Martillo|Bearish Engulfing,,LATERAL,160.877405,10,30,True
2025-11-14 20:48:15,GBPJPY,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Bajista,LATERAL,159.898281,10,50,True
2025-11-14 20:48:55,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,30158.89465,7,21,True
2025-11-14 20:48:55,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Shooting Star|Bullish Engulfing,Divergencia MACD Bajista,LATERAL,29915.393362,10,50,True
2025-11-14 20:48:55,EURUSD,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,1.074079,7,21,True
2025-11-14 20:48:55,EURUSD,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Shooting Star|Bullish Engulfing,Divergencia MACD Bajista,LATERAL,1.088867,10,50,True
2025-11-14 20:49:15,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Bajista,LATERAL,30076.285376,3,9,True
2025-11-14 20:49:15,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,29395.129705,1,5,True
2025-11-14 20:49:56,BTCUSDT,3m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,31558.710403,2,6,True
2025-11-14 20:49:56,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,28181.701033,10,50,True
2025-11-14 20:50:16,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,1.089727,10,30,True
2025-11-14 20:50:16,EURUSD,5m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,LATERAL,1.068149,10,50,True
2025-11-14 20:50:36,GBPJPY,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,159.057646,10,30,True
2025-11-14 20:50:36,GBPJPY,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,160.238647,10,50,True
2025-11-14 20:51:17,GBPJPY,3m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,156.762402,10,30,True
2025-11-14 20:51:17,GBPJPY,5m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,159.60522,9,45,True
2025-11-14 20:51:37,EURUSD,3m,PUT,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,1.088621,4,12,True
2025-11-14 20:51:37,EURUSD,5m,PUT,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,1.082143,6,30,True
2025-11-14 20:51:37,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,28708.793806,2,6,True
2025-11-14 20:51:37,ETHUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,32576.299155,10,50,True
2025-11-14 20:51:37,GBPJPY,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,159.955447,10,30,True
2025-11-14 20:51:37,GBPJPY,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,159.214823,10,50,True
2025-11-14 20:52:17,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,BAJISTA,27465.143371,3,9,True
2025-11-14 20:52:17,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),6,Bullish Engulfing,Divergencia MACD Alcista,BAJISTA,29333.739355,3,15,True
2025-11-14 20:52:37,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,1.080788,9,27,True
2025-11-14 20:52:37,EURUSD,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,1.082948,4,20,True
2025-11-14 20:52:37,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,27513.096485,3,9,True
2025-11-14 20:52:37,ETHUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,28072.019844,3,15,True
2025-11-14 20:52:59,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),6,,Divergencia MACD Bajista,BAJISTA,94364.18,10,30,True
2025-11-14 20:53:00,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,Divergencia RSI Alcista,BAJISTA,94364.18,2,10,True
2025-11-14 20:53:02,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),6,,Divergencia MACD Bajista,ALCISTA,139.85,5,15,True
2025-11-14 20:53:03,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Shooting Star|Bullish Engulfing,Divergencia RSI Alcista,ALCISTA,139.85,1,5,True
2025-11-14 20:53:03,GBPJPY,3m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,161.117631,9,27,True
2025-11-14 20:53:03,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,Divergencia MACD Alcista,LATERAL,159.067834,10,50,True
2025-11-14 20:53:24,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),6,,Divergencia MACD Bajista,BAJISTA,94358.01,10,30,True
2025-11-14 20:53:24,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,Divergencia RSI Alcista,BAJISTA,94358.01,2,10,True
2025-11-14 20:54:13,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,LATERAL,1.07718,10,30,True
2025-11-14 20:54:13,EURUSD,5m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,1.076353,10,50,True
2025-11-14 20:54:15,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Bajista,ALCISTA,139.92,10,30,True
2025-11-14 20:54:15,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),6,Bullish Engulfing,Divergencia MACD Bajista,ALCISTA,139.93,1,5,True
2025-11-14 20:54:39,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Bajista,ALCISTA,139.83,10,30,True
2025-11-14 20:54:39,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Shooting Star|Bullish Engulfing,Divergencia RSI Alcista,ALCISTA,139.83,1,5,True
2025-11-14 20:55:01,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Bajista,BAJISTA,94332.89,10,30,True
2025-11-14 20:55:01,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),6,,Divergencia MACD Bajista,BAJISTA,94335.99,4,20,True
2025-11-14 20:55:03,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Bajista,BAJISTA,3133.9,10,30,True
2025-11-14 20:55:03,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Bajista,BAJISTA,3134.6,3,15,True
2025-11-14 20:55:03,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),6,,Divergencia MACD Bajista,ALCISTA,140.0,10,30,True
2025-11-14 20:55:04,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),6,,Divergencia MACD Bajista,ALCISTA,140.0,2,10,True
2025-11-14 20:55:27,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Bajista,BAJISTA,3131.99,10,30,True
2025-11-14 20:55:27,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Bajista,BAJISTA,3131.99,3,15,True
2025-11-14 20:55:28,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Bajista,ALCISTA,139.92,10,30,True
2025-11-14 20:55:28,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),6,Shooting Star|Bearish Engulfing,Divergencia MACD Bajista,ALCISTA,139.92,2,10,True
2025-11-14 20:55:49,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Bajista,BAJISTA,94349.52,10,30,True
2025-11-14 20:55:50,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),6,,Divergencia MACD Bajista,BAJISTA,94349.52,4,20,True
2025-11-14 20:55:51,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),6,,Divergencia MACD Bajista,BAJISTA,3134.8,10,30,True
2025-11-14 20:55:51,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Martillo,Divergencia MACD Bajista,BAJISTA,3134.8,3,15,True
2025-11-14 20:55:52,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Bajista,ALCISTA,139.94,10,30,True
2025-11-14 20:55:52,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Bajista,ALCISTA,139.91,2,10,True
2025-11-14 20:56:39,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,Divergencia MACD Alcista,LATERAL,1.090126,10,30,True
2025-11-14 20:56:40,EURUSD,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,1.078588,8,40,True
2025-11-14 20:56:40,ETHUSDT,3m,PUT,ALTA,0.9,ALTA (90%),7,Bearish Engulfing,Divergencia MACD Bajista,BAJISTA,3131.83,10,30,True
2025-11-14 20:56:41,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Bajista,BAJISTA,3131.84,3,15,True
2025-11-14 20:56:41,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia RSI Alcista,ALCISTA,139.72,10,30,True
2025-11-14 20:56:41,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Bajista,ALCISTA,139.73,2,10,True
2025-11-14 20:57:03,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,,,BAJISTA,94290.61,10,30,True
2025-11-14 20:57:03,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,BAJISTA,94290.61,3,15,True
2025-11-14 20:57:03,EURUSD,3m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,1.0752,10,30,True
2025-11-14 20:57:04,EURUSD,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia RSI Bajista,LATERAL,1.071894,10,50,True
2025-11-14 20:57:04,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Shooting Star,,BAJISTA,3133.9,7,21,True
2025-11-14 20:57:05,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Bajista,BAJISTA,3133.86,3,15,True
2025-11-14 20:57:05,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,Shooting Star|Bullish Engulfing,,ALCISTA,139.78,10,30,True
2025-11-14 20:57:05,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Bajista,ALCISTA,139.78,2,10,True
2025-11-14 20:57:27,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,,,BAJISTA,94241.05,10,30,True
2025-11-14 20:57:27,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,BAJISTA,94241.05,3,15,True
2025-11-14 20:57:29,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,BAJISTA,3132.99,8,24,True
2025-11-14 20:57:29,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Bajista,BAJISTA,3132.94,3,15,True
2025-11-14 20:58:19,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,,,BAJISTA,94259.08,10,30,True
2025-11-14 20:58:20,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,BAJISTA,94259.08,3,15,True
2025-11-14 20:58:21,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,BAJISTA,3131.97,10,30,True
2025-11-14 20:58:22,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Bajista,BAJISTA,3131.95,3,15,True
2025-11-14 20:58:45,EURUSD,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,1.085315,10,30,True
2025-11-14 20:58:45,EURUSD,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,Divergencia MACD Bajista,LATERAL,1.080849,9,45,True
2025-11-14 20:58:45,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,BAJISTA,3131.61,10,30,True
2025-11-14 20:58:46,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Bajista,BAJISTA,3131.31,3,15,True
2025-11-14 20:58:46,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,,,ALCISTA,139.77,10,30,True
2025-11-14 20:58:47,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Bajista,ALCISTA,139.79,2,10,True
2025-11-14 20:59:08,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,,BAJISTA,94294.01,10,30,True
2025-11-14 20:59:08,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,BAJISTA,94294.01,3,15,True
2025-11-14 20:59:09,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),6,Martillo|Bullish Engulfing,Divergencia MACD Bajista,BAJISTA,3135.75,6,18,True
2025-11-14 20:59:10,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Martillo,Divergencia MACD Bajista,BAJISTA,3135.9,3,15,True
2025-11-14 20:59:34,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),6,Bullish Engulfing,Divergencia MACD Bajista,BAJISTA,3134.82,6,18,True
2025-11-14 20:59:34,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Bajista,BAJISTA,3135.0,3,15,True
2025-11-14 20:59:56,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,,BAJISTA,94318.23,10,30,True
2025-11-14 20:59:57,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Bajista,BAJISTA,94331.43,4,20,True
2025-11-14 20:59:57,EURUSD,3m,PUT,BAJA,0.5,BAJA (50%),3,Martillo,,LATERAL,1.088707,10,30,True
2025-11-14 20:59:58,EURUSD,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia MACD Bajista,LATERAL,1.083982,9,45,True
2025-11-14 20:59:58,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),6,Bullish Engulfing,Divergencia MACD Bajista,BAJISTA,3135.15,6,18,True
2025-11-14 20:59:58,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Bajista,BAJISTA,3135.91,3,15,True
2025-11-14 20:59:59,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,,,ALCISTA,139.59,10,30,True
2025-11-14 20:59:59,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia RSI Alcista,ALCISTA,139.6,2,10,True
2025-11-14 21:01:13,GBPJPY,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,ALCISTA,160.730803,7,21,True
2025-11-14 21:01:13,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,ALCISTA,160.635626,10,50,True
2025-11-14 21:01:59,EURUSD,3m,PUT,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,1.067413,10,30,True
2025-11-14 21:02:00,EURUSD,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia MACD Bajista,LATERAL,1.083854,10,50,True
2025-11-14 21:04:03,GBPJPY,3m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,161.074709,6,18,True
2025-11-14 21:04:04,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,159.826544,5,25,True
2025-11-14 21:05:56,GBPJPY,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,161.45674,9,27,True
2025-11-14 21:05:56,GBPJPY,5m,PUT,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,159.255248,3,15,True
2025-11-14 21:06:18,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,1.085388,10,30,True
2025-11-14 21:06:18,EURUSD,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,1.083145,6,30,True
2025-11-14 21:07:07,EURUSD,3m,PUT,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,1.068728,5,15,True
2025-11-14 21:07:07,EURUSD,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,1.076303,10,50,True
2025-11-14 21:08:19,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),6,Shooting Star|Bullish Engulfing,Divergencia MACD Alcista,BAJISTA,1.070077,10,30,True
2025-11-14 21:08:19,EURUSD,5m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,BAJISTA,1.074553,6,30,True
2025-11-14 21:09:35,GBPJPY,3m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,160.541554,10,30,True
2025-11-14 21:09:35,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,160.399556,10,50,True
2025-11-14 21:09:59,GBPJPY,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,160.42856,10,30,True
2025-11-14 21:10:00,GBPJPY,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,161.029287,7,35,True
2025-11-14 21:10:45,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,1.083768,10,30,True
2025-11-14 21:10:46,EURUSD,5m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,1.089208,5,25,True
2025-11-14 21:11:58,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,BAJISTA,94892.25,2,6,True
2025-11-14 21:11:59,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,BAJISTA,94892.25,2,10,True
2025-11-14 21:12:01,GBPJPY,3m,CALL,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,160.715154,9,27,True
2025-11-14 21:12:02,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,Divergencia MACD Alcista,LATERAL,160.158458,10,50,True
2025-11-14 21:12:22,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,BAJISTA,94883.77,2,6,True
2025-11-14 21:12:23,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,BAJISTA,94883.78,2,10,True
2025-11-14 21:12:47,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,BAJISTA,94864.02,3,9,True
2025-11-14 21:12:47,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,BAJISTA,94864.02,2,10,True
2025-11-14 21:13:11,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,BAJISTA,94863.99,3,9,True
2025-11-14 21:13:12,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,BAJISTA,94863.99,2,10,True
2025-11-14 21:14:48,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,BAJISTA,94859.39,3,9,True
2025-11-14 21:14:49,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,BAJISTA,94859.4,2,10,True
2025-11-14 21:14:52,GBPJPY,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,159.198893,10,30,True
2025-11-14 21:14:52,GBPJPY,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,159.850103,6,30,True
2025-11-14 21:15:13,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,BAJISTA,94866.22,10,30,True
2025-11-14 21:15:13,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,BAJISTA,94866.22,2,10,True
2025-11-14 21:15:13,EURUSD,3m,PUT,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,1.069095,8,24,True
2025-11-14 21:15:14,EURUSD,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,1.083809,4,20,True
2025-11-14 21:15:37,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Martillo,Divergencia MACD Alcista,BAJISTA,94888.36,10,30,True
2025-11-14 21:15:37,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,Martillo|Bearish Engulfing,,BAJISTA,94888.71,2,10,True
2025-11-14 21:15:40,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,140.62,9,27,True
2025-11-14 21:15:40,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,140.59,3,15,True
2025-11-14 21:15:41,GBPJPY,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,157.900613,6,18,True
2025-11-14 21:15:41,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,160.035323,3,15,True
2025-11-14 21:16:02,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,BAJISTA,94852.65,10,30,True
2025-11-14 21:16:02,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,BAJISTA,94852.65,2,10,True
2025-11-14 21:17:27,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,BAJISTA,94852.66,10,30,True
2025-11-14 21:17:27,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,BAJISTA,94852.65,2,10,True
2025-11-14 21:17:30,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,140.55,10,30,True
2025-11-14 21:17:30,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,140.55,3,15,True
2025-11-14 21:17:31,GBPJPY,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,Divergencia RSI Alcista,LATERAL,163.255326,10,30,True
2025-11-14 21:17:31,GBPJPY,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,160.194167,5,25,True
2025-11-14 21:17:52,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,BAJISTA,94856.45,10,30,True
2025-11-14 21:17:52,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,BAJISTA,94856.45,2,10,True
2025-11-14 21:17:54,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,140.51,10,30,True
2025-11-14 21:17:55,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,140.51,3,15,True
2025-11-14 21:17:55,GBPJPY,3m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,160.219865,3,9,True
2025-11-14 21:17:55,GBPJPY,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,Divergencia MACD Bajista,LATERAL,160.994481,10,50,True
2025-11-14 21:18:27,GBPJPY,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,159.549034,10,30,True
2025-11-14 21:18:28,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,LATERAL,160.370507,10,50,True
2025-11-14 21:18:49,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,,ALCISTA,1.081875,10,30,True
